Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU43,OUT045,311.6701078
FDX09,OUT010,3860.647676
FDH40,OUT019,3706.67987
FDW58,OUT017,3113.613885
FDC47,OUT017,3839.371611
NCR41,OUT035,1301.603784
DRG49,OUT035,2396.998594
FDC52,OUT027,2052.380077
FDY13,OUT046,667.5912809
FDY35,OUT013,474.9227358
FDI35,OUT017,399.5041081
NCU18,OUT049,3965.673269
FDY33,OUT018,4179.103549
FDC15,OUT027,1448.667391
FDU01,OUT049,3860.970826
NCU42,OUT046,606.1852381
NCV29,OUT018,4137.758286
NCY30,OUT017,1894.450486
FDQ46,OUT049,3933.599174
FDG58,OUT027,1121.290191
FDK33,OUT017,1790.49886
NCD07,OUT045,4540.214777
NCX29,OUT027,1172.684465
NCT42,OUT013,1256.453747
DRN59,OUT035,2788.974211
FDI44,OUT035,3221.657222
FDA45,OUT049,909.3253328
FDP31,OUT045,803.3310193
FDY01,OUT046,4477.731388
FDT09,OUT018,3689.754547
DRH03,OUT027,2273.716516
FDA36,OUT018,5219.866058
NCF31,OUT017,1470.445174
FDG14,OUT049,2950.805293
FDG28,OUT027,3178.728249
FDU14,OUT049,3630.40452
FDY47,OUT019,1958.874545
FDI56,OUT049,717.9242387
DRD01,OUT013,3212.086547
FDM22,OUT046,1882.498933
FDH33,OUT013,3688.976397
DRZ24,OUT013,787.8664499
NCQ38,OUT046,2257.222641
FDO16,OUT027,1297.52818
FDU07,OUT027,2896.802707
NCB07,OUT013,2943.622484
FDU48,OUT045,2598.096324
NCM43,OUT045,1158.322225
FDR31,OUT010,929.2945097
FDZ40,OUT019,1629.592947
FDS46,OUT027,819.2393581
DRD24,OUT045,255.4370598
FDV45,OUT017,1094.591652
FDL26,OUT045,2291.321886
FDA56,OUT018,1953.209547
FDN27,OUT046,2029.809276
FDM20,OUT049,4956.321886
FDO16,OUT017,1670.879404
FDL03,OUT035,1567.418811
FDE58,OUT046,128.2666109
FDI02,OUT027,1365.909166
NCC55,OUT019,1337.36023
FDR03,OUT018,2844.431457
FDB14,OUT017,3008.199819
FDR45,OUT013,3907.300266
NCN07,OUT017,1828.229631
FDM51,OUT019,2587.725913
FDT52,OUT027,2558.239197
FDL26,OUT046,206.6974144
NCZ42,OUT046,1548.749954
DRI47,OUT019,870.2228338
FDW40,OUT013,146.9411082
FDN34,OUT046,1198.628918
FDS01,OUT035,4115.819509
NCG55,OUT045,487.986268
FDC11,OUT035,1573.105425
FDX35,OUT018,2876.674371
NCB06,OUT046,3645.454962
FDR09,OUT019,3812.388645
FDC53,OUT017,1682.8507
FDY45,OUT013,624.5795701
FDA22,OUT010,284.8865034
FDE02,OUT035,3211.008951
FDW21,OUT045,983.0480385
FDV34,OUT046,3145.241665
FDS59,OUT049,381.587521
NCW17,OUT017,1653.816821
NCK54,OUT046,2499.260572
FDG17,OUT019,318.777294
FDG35,OUT017,1091.984824
FDD08,OUT010,268.6943272
NCO07,OUT017,3208.231723
FDJ10,OUT010,1117.730723
FDW36,OUT017,714.7118672
FDW21,OUT010,3782.542753
FDY19,OUT017,1589.124104
DRE03,OUT013,333.4401209
NCC55,OUT049,1270.78751
FDH52,OUT010,1778.121444
FDO09,OUT017,2359.212635
FDU43,OUT045,692.1950206
FDX09,OUT010,588.463632
FDH40,OUT019,1598.717752
FDW58,OUT017,692.4214692
FDC47,OUT017,2427.864914
NCR41,OUT035,251.8939995
DRG49,OUT035,1325.101027
FDC52,OUT027,841.0854842
FDY13,OUT046,1463.271533
FDY35,OUT013,649.041684
FDI35,OUT017,1513.347972
NCU18,OUT049,3786.536291
FDY33,OUT018,3996.767789
FDC15,OUT027,477.560174
FDU01,OUT049,2984.964506
NCU42,OUT046,2904.482199
NCV29,OUT018,2360.296418
NCY30,OUT017,1971.914317
FDQ46,OUT049,741.1618628
FDG58,OUT027,1309.278818
FDK33,OUT017,2368.575834
NCD07,OUT045,1462.124898
NCX29,OUT027,924.946422
NCT42,OUT013,4410.571699
DRN59,OUT035,3067.558637
FDI44,OUT035,2564.045229
FDA45,OUT049,2850.692448
FDP31,OUT045,1709.08689
FDY01,OUT046,1333.528281
FDT09,OUT018,1425.962411
DRH03,OUT027,565.1203558
FDA36,OUT018,892.6448113
NCF31,OUT017,1930.972948
FDG14,OUT049,3606.671573
FDG28,OUT027,524.4985446
FDU14,OUT049,3041.344613
FDY47,OUT019,2647.374807
FDI56,OUT049,2988.673964
DRD01,OUT013,3636.263286
FDM22,OUT046,1366.249903
FDH33,OUT013,3050.041617
DRZ24,OUT013,2978.524639
NCQ38,OUT046,2848.932394
FDO16,OUT027,1295.633157
FDU07,OUT027,1894.644719
NCB07,OUT013,1976.478697
FDU48,OUT045,496.2438413
NCM43,OUT045,3609.317188
FDR31,OUT010,3778.229511
FDZ40,OUT019,4130.969265
FDS46,OUT027,2494.109254
DRD24,OUT045,1888.299525
FDV45,OUT017,1421.509614
FDL26,OUT045,3699.116826
FDA56,OUT018,4626.751834
FDN27,OUT046,664.2865178
FDM20,OUT049,3589.581873
FDO16,OUT017,3918.189041
FDL03,OUT035,3428.89357
FDE58,OUT046,3031.680053
FDI02,OUT027,3613.899465
NCC55,OUT019,160.3309931
FDR03,OUT018,3681.157484
FDB14,OUT017,3569.202663
FDR45,OUT013,2305.923658
NCN07,OUT017,694.4693905
FDM51,OUT019,1425.508789
FDT52,OUT027,4189.6948
FDL26,OUT046,2087.150156
NCZ42,OUT046,3646.689669
DRI47,OUT019,2381.28835
FDW40,OUT013,1500.03324
FDN34,OUT046,1872.419974
FDS01,OUT035,3987.788742
NCG55,OUT045,1876.315947
FDC11,OUT035,2253.212972
FDX35,OUT018,3976.122681
NCB06,OUT046,3929.523672
FDR09,OUT019,3823.47574
FDC53,OUT017,5232.011111
FDY45,OUT013,636.3181826
FDA22,OUT010,1289.606807
FDE02,OUT035,676.8563338
FDW21,OUT045,4155.409128
FDV34,OUT046,470.4259083
FDS59,OUT049,1102.749747
NCW17,OUT017,2384.466135
NCK54,OUT046,876.6750723
FDG17,OUT019,2648.626632
FDG35,OUT017,2786.119461
FDD08,OUT010,2979.649904
NCO07,OUT017,2465.031114
FDJ10,OUT010,1682.81355
FDW36,OUT017,508.935258
FDW21,OUT010,2473.720521
FDY19,OUT017,320.7844386
DRE03,OUT013,4781.178638
NCC55,OUT049,2214.032113
FDH52,OUT010,1848.826493
FDO09,OUT017,209.2157008
FDU43,OUT045,3016.049813
FDX09,OUT010,322.2741157
FDH40,OUT019,2053.492645
FDW58,OUT017,3094.541879
FDC47,OUT017,2445.257613
NCR41,OUT035,2511.021658
DRG49,OUT035,4751.714301
FDC52,OUT027,711.7759054
FDY13,OUT046,3451.247671
FDY35,OUT013,3508.857805
FDI35,OUT017,2364.975478
NCU18,OUT049,365.1280185
FDY33,OUT018,697.36079
FDC15,OUT027,3592.716009
FDU01,OUT049,2701.273948
NCU42,OUT046,3373.149266
NCV29,OUT018,3603.053075
NCY30,OUT017,2608.740457
FDQ46,OUT049,2950.973379
FDG58,OUT027,3697.967475
FDK33,OUT017,4166.544466
NCD07,OUT045,274.7332254
NCX29,OUT027,3079.665013
NCT42,OUT013,3538.177579
DRN59,OUT035,619.6921411
FDI44,OUT035,223.8499939
FDA45,OUT049,3705.085811
FDP31,OUT045,682.7456775
FDY01,OUT046,3086.497904
FDT09,OUT018,1196.582088
DRH03,OUT027,3150.733796
FDA36,OUT018,2887.35482
NCF31,OUT017,1319.693865
FDG14,OUT049,3437.579639
FDG28,OUT027,1735.928262
FDU14,OUT049,2602.208699
FDY47,OUT019,4453.238068
FDI56,OUT049,3362.153399
DRD01,OUT013,2540.44991
FDM22,OUT046,2091.338637
FDH33,OUT013,653.1407159
DRZ24,OUT013,196.7573623
NCQ38,OUT046,3758.857241
FDO16,OUT027,4257.447916
FDU07,OUT027,2236.999187
NCB07,OUT013,2973.721517
FDU48,OUT045,2933.613502
NCM43,OUT045,2792.611884
FDR31,OUT010,1820.449954
FDZ40,OUT019,1876.965081
FDS46,OUT027,1694.174645
DRD24,OUT045,4055.819496
FDV45,OUT017,3164.689313
FDL26,OUT045,1700.99826
FDA56,OUT018,1217.470393
FDN27,OUT046,2478.466757
FDM20,OUT049,1964.61383
FDO16,OUT017,1380.051218
FDL03,OUT035,2735.440813
FDE58,OUT046,2619.137032
FDI02,OUT027,4210.696758
NCC55,OUT019,2098.259702
FDR03,OUT018,2277.11594
FDB14,OUT017,1924.089569
FDR45,OUT013,811.9938621
NCN07,OUT017,2894.869339
FDM51,OUT019,509.9384548
FDT52,OUT027,1787.862813
FDL26,OUT046,3119.261665
NCZ42,OUT046,557.4638053
DRI47,OUT019,684.4087071
FDW40,OUT013,4397.946511
FDN34,OUT046,4372.876786
FDS01,OUT035,2230.960363
NCG55,OUT045,895.801086
FDC11,OUT035,3403.802133
FDX35,OUT018,1044.604887
NCB06,OUT046,4435.151345
FDR09,OUT019,2061.486452
FDC53,OUT017,2697.223125
FDY45,OUT013,3638.246236
FDA22,OUT010,397.9077978
FDE02,OUT035,279.4331851
FDW21,OUT045,2081.231759
FDV34,OUT046,2436.002449
FDS59,OUT049,2708.7566
NCW17,OUT017,3680.473199
NCK54,OUT046,679.1426663
FDG17,OUT019,2663.760528
FDG35,OUT017,2310.907669
FDD08,OUT010,222.4553533
NCO07,OUT017,2826.257699
FDJ10,OUT010,2411.354926
FDW36,OUT017,3633.82826
FDW21,OUT010,3634.773168
FDY19,OUT017,3151.846309
DRE03,OUT013,2382.650264
NCC55,OUT049,3050.906812
FDH52,OUT010,1696.371815
FDO09,OUT017,2591.83964
FDU43,OUT045,878.0699362
FDX09,OUT010,685.2778928
FDH40,OUT019,1521.413969
FDW58,OUT017,497.5567122
FDC47,OUT017,171.0714865
NCR41,OUT035,856.7108948
DRG49,OUT035,3700.455031
FDC52,OUT027,1119.747258
FDY13,OUT046,1409.037631
FDY35,OUT013,795.5703675
FDI35,OUT017,290.5219143
NCU18,OUT049,3879.1902
FDY33,OUT018,1175.243351
FDC15,OUT027,2736.146907
FDU01,OUT049,1401.590512
NCU42,OUT046,968.9619573
NCV29,OUT018,3658.662797
NCY30,OUT017,1227.147962
FDQ46,OUT049,1950.06464
FDG58,OUT027,757.0937776
FDK33,OUT017,1336.505419
NCD07,OUT045,254.4779373
NCX29,OUT027,549.3294944
NCT42,OUT013,3969.757322
DRN59,OUT035,377.6650005
FDI44,OUT035,2022.280198
FDA45,OUT049,682.6232478
FDP31,OUT045,3584.788445
FDY01,OUT046,921.3780406
FDT09,OUT018,2953.775385
DRH03,OUT027,2812.827214
FDA36,OUT018,1846.595889
NCF31,OUT017,880.8622578
FDG14,OUT049,226.9252398
FDG28,OUT027,2605.14023
FDU14,OUT049,166.2629612
FDY47,OUT019,1475.993037
FDI56,OUT049,601.5380949
DRD01,OUT013,3553.611011
FDM22,OUT046,626.0935918
FDH33,OUT013,388.5833031
DRZ24,OUT013,2323.823458
NCQ38,OUT046,1296.56637
FDO16,OUT027,4069.105854
FDU07,OUT027,2805.087742
NCB07,OUT013,1939.054144
FDU48,OUT045,3771.484176
NCM43,OUT045,1641.815298
FDR31,OUT010,2221.245925
FDZ40,OUT019,1972.709329
FDS46,OUT027,2596.521465
DRD24,OUT045,849.4711122
FDV45,OUT017,2453.04543
FDL26,OUT045,1104.074375
FDA56,OUT018,2857.43411
FDN27,OUT046,796.9148842
FDM20,OUT049,721.5614456
FDO16,OUT017,3837.217898
FDL03,OUT035,415.4958594
FDE58,OUT046,3361.624661
FDI02,OUT027,1874.175209
NCC55,OUT019,3855.224818
FDR03,OUT018,1699.748801
FDB14,OUT017,149.530216
FDR45,OUT013,3154.121617
NCN07,OUT017,2713.447888
FDM51,OUT019,2449.815553
FDT52,OUT027,2074.115929
FDL26,OUT046,1329.940284
NCZ42,OUT046,849.1169952
DRI47,OUT019,2446.003746
FDW40,OUT013,4046.671831
FDN34,OUT046,259.0635565
FDS01,OUT035,3766.461196
NCG55,OUT045,2441.749642
FDC11,OUT035,4467.859104
FDX35,OUT018,413.8420285
NCB06,OUT046,291.5049038
FDR09,OUT019,1697.116665
FDC53,OUT017,3813.930001
FDY45,OUT013,2018.250938
FDA22,OUT010,1720.008479
FDE02,OUT035,3508.748348
FDW21,OUT045,159.3611614
FDV34,OUT046,1175.95897
FDS59,OUT049,1281.923518
NCW17,OUT017,730.4795586
NCK54,OUT046,3512.557269
FDG17,OUT019,1678.602403
FDG35,OUT017,2478.188463
FDD08,OUT010,2658.187807
NCO07,OUT017,147.7686125
FDJ10,OUT010,2416.734436
FDW36,OUT017,4440.354998
FDW21,OUT010,3379.02573
FDY19,OUT017,1017.267141
DRE03,OUT013,3093.457738
NCC55,OUT049,4150.290445
FDH52,OUT010,2344.56277
FDO09,OUT017,3827.742209
FDU43,OUT045,3859.95337
FDX09,OUT010,766.6102364
FDH40,OUT019,2970.280556
FDW58,OUT017,2714.766346
FDC47,OUT017,3460.860765
NCR41,OUT035,621.4249026
DRG49,OUT035,1753.107604
FDC52,OUT027,1597.891569
FDY13,OUT046,3929.838679
FDY35,OUT013,1799.480797
FDI35,OUT017,670.5875056
NCU18,OUT049,4428.446882
FDY33,OUT018,1113.702151
FDC15,OUT027,381.4981576
FDU01,OUT049,1885.822962
NCU42,OUT046,194.6697263
NCV29,OUT018,2767.948953
NCY30,OUT017,3451.918472
FDQ46,OUT049,1892.184972
FDG58,OUT027,669.8585901
FDK33,OUT017,269.3803451
NCD07,OUT045,3052.328893
NCX29,OUT027,152.6709619
NCT42,OUT013,965.2732128
DRN59,OUT035,2476.594252
FDI44,OUT035,164.346009
FDA45,OUT049,2358.902276
FDP31,OUT045,1861.335988
FDY01,OUT046,1687.452836
FDT09,OUT018,213.1564162
DRH03,OUT027,622.8399546
FDA36,OUT018,3125.884437
NCF31,OUT017,2543.042551
FDG14,OUT049,1404.405274
FDG28,OUT027,760.0425624
FDU14,OUT049,3893.738946
FDY47,OUT019,3129.053907
FDI56,OUT049,4142.007333
DRD01,OUT013,2541.700677
FDM22,OUT046,2723.469038
FDH33,OUT013,3108.221852
DRZ24,OUT013,655.3224567
NCQ38,OUT046,1802.392701
FDO16,OUT027,2677.23868
FDU07,OUT027,2226.842539
NCB07,OUT013,4050.430962
FDU48,OUT045,3345.15657
NCM43,OUT045,1347.961638
FDR31,OUT010,3416.713954
FDZ40,OUT019,458.9836234
FDS46,OUT027,5461.396508
DRD24,OUT045,470.7679827
FDV45,OUT017,3553.314893
FDL26,OUT045,245.7166937
FDA56,OUT018,264.3152543
FDN27,OUT046,2446.881982
FDM20,OUT049,313.9380255
FDO16,OUT017,1829.871754
FDL03,OUT035,2443.740898
FDE58,OUT046,2849.95348
FDI02,OUT027,3954.51157
NCC55,OUT019,1417.995071
FDR03,OUT018,238.2292491
FDB14,OUT017,2481.587696
FDR45,OUT013,2014.953041
NCN07,OUT017,2381.978142
FDM51,OUT019,1061.814366
FDT52,OUT027,739.4582208
FDL26,OUT046,1964.849411
NCZ42,OUT046,1773.142555
DRI47,OUT019,212.441894
FDW40,OUT013,1967.948657
FDN34,OUT046,1557.183029
FDS01,OUT035,1119.114177
NCG55,OUT045,418.0480241
FDC11,OUT035,4671.131486
FDX35,OUT018,1276.77401
NCB06,OUT046,2655.181159
FDR09,OUT019,1240.446706
FDC53,OUT017,2325.089655
FDY45,OUT013,248.031932
FDA22,OUT010,4669.947307
FDE02,OUT035,938.6544121
FDW21,OUT045,709.4626144
FDV34,OUT046,2105.449639
FDS59,OUT049,2218.377752
NCW17,OUT017,3670.08416
NCK54,OUT046,634.6982042
FDG17,OUT019,3170.141889
FDG35,OUT017,3117.005138
FDD08,OUT010,3088.50526
NCO07,OUT017,2418.328106
FDJ10,OUT010,240.0774138
FDW36,OUT017,2314.002103
FDW21,OUT010,1202.091129
FDY19,OUT017,3253.467094
DRE03,OUT013,368.8275865
NCC55,OUT049,2997.473313
FDH52,OUT010,3466.958777
FDO09,OUT017,2749.94678
FDU43,OUT045,2621.93043
FDX09,OUT010,2659.958823
FDH40,OUT019,2599.628966
FDW58,OUT017,1570.800788
FDC47,OUT017,487.8827117
NCR41,OUT035,3114.901664
DRG49,OUT035,2484.253674
FDC52,OUT027,2562.462177
FDY13,OUT046,759.0176206
FDY35,OUT013,3782.094564
FDI35,OUT017,2301.066962
NCU18,OUT049,3013.449586
FDY33,OUT018,1289.260715
FDC15,OUT027,3178.171374
FDU01,OUT049,1091.461835
NCU42,OUT046,1858.60127
NCV29,OUT018,4103.309752
NCY30,OUT017,4558.42896
FDQ46,OUT049,2301.467809
FDG58,OUT027,2479.411531
FDK33,OUT017,1188.00665
NCD07,OUT045,649.8348331
NCX29,OUT027,5159.478084
NCT42,OUT013,1917.792274
DRN59,OUT035,3604.543236
FDI44,OUT035,1715.736129
FDA45,OUT049,2659.428156
FDP31,OUT045,1194.743861
FDY01,OUT046,374.6083955
FDT09,OUT018,1331.794485
DRH03,OUT027,629.612561
FDA36,OUT018,638.0779896
NCF31,OUT017,751.870219
FDG14,OUT049,4148.262951
FDG28,OUT027,1291.466794
FDU14,OUT049,3619.910952
FDY47,OUT019,3933.624265
FDI56,OUT049,3046.267264
DRD01,OUT013,155.6658268
FDM22,OUT046,4525.07358
FDH33,OUT013,2317.407574
DRZ24,OUT013,1303.752274
NCQ38,OUT046,4473.11508
FDO16,OUT027,3988.290028
FDU07,OUT027,1407.105486
NCB07,OUT013,2886.804783
FDU48,OUT045,1450.305025
NCM43,OUT045,2564.701933
FDR31,OUT010,2995.462747
FDZ40,OUT019,1984.85652
FDS46,OUT027,3207.425998
DRD24,OUT045,3764.045553
FDV45,OUT017,370.2533048
FDL26,OUT045,1272.522318
FDA56,OUT018,3686.822504
FDN27,OUT046,3965.402598
FDM20,OUT049,502.5175808
FDO16,OUT017,1210.983002
FDL03,OUT035,1310.712592
FDE58,OUT046,2011.849477
FDI02,OUT027,4190.165913
NCC55,OUT019,3953.540376
FDR03,OUT018,1874.496388
FDB14,OUT017,4928.577996
FDR45,OUT013,563.3010408
NCN07,OUT017,1364.616135
FDM51,OUT019,1701.308159
FDT52,OUT027,167.7085868
FDL26,OUT046,2384.506526
NCZ42,OUT046,319.0254197
DRI47,OUT019,2670.37705
FDW40,OUT013,5528.749238
FDN34,OUT046,1639.870133
FDS01,OUT035,2946.195648
NCG55,OUT045,2979.096804
FDC11,OUT035,2313.722063
FDX35,OUT018,1355.321286
NCB06,OUT046,1564.988866
FDR09,OUT019,301.0298864
FDC53,OUT017,3959.070192
FDY45,OUT013,828.7666709
FDA22,OUT010,4144.024036
FDE02,OUT035,2944.534806
FDW21,OUT045,2638.920624
FDV34,OUT046,2430.216909
FDS59,OUT049,613.5054885
NCW17,OUT017,2631.268387
NCK54,OUT046,1845.667571
FDG17,OUT019,1772.560999
FDG35,OUT017,3879.73282
FDD08,OUT010,2407.085274
NCO07,OUT017,1273.544037
FDJ10,OUT010,1879.295423
FDW36,OUT017,1916.647524
FDW21,OUT010,2253.396599
FDY19,OUT017,1559.560691
DRE03,OUT013,1690.154624
NCC55,OUT049,2339.112919
FDH52,OUT010,1458.665438
FDO09,OUT017,708.4828055
FDU43,OUT045,3066.225187
FDX09,OUT010,2440.024475
FDH40,OUT019,3654.801754
FDW58,OUT017,1673.687568
FDC47,OUT017,4076.284423
NCR41,OUT035,2545.381447
DRG49,OUT035,2303.557919
FDC52,OUT027,2918.280444
FDY13,OUT046,323.2253118
FDY35,OUT013,333.3817913
FDI35,OUT017,1439.929544
NCU18,OUT049,2603.081419
FDY33,OUT018,2091.159179
FDC15,OUT027,1667.572239
FDU01,OUT049,804.2633312
NCU42,OUT046,1473.990509
NCV29,OUT018,278.1055044
NCY30,OUT017,1801.4164
FDQ46,OUT049,4153.904951
FDG58,OUT027,909.0140207
FDK33,OUT017,1466.000746
NCD07,OUT045,175.8403836
NCX29,OUT027,1292.321305
NCT42,OUT013,1468.789647
DRN59,OUT035,2288.474981
FDI44,OUT035,2311.949538
FDA45,OUT049,461.0858366
FDP31,OUT045,906.4304079
FDY01,OUT046,1585.029541
FDT09,OUT018,1370.089326
DRH03,OUT027,2932.916807
FDA36,OUT018,2995.359897
NCF31,OUT017,1857.778952
FDG14,OUT049,812.7466228
FDG28,OUT027,2371.512028
FDU14,OUT049,141.9729646
FDY47,OUT019,2843.988562
FDI56,OUT049,1794.975306
DRD01,OUT013,1515.266998
FDM22,OUT046,400.0406858
FDH33,OUT013,665.6697586
DRZ24,OUT013,5432.128787
NCQ38,OUT046,661.226475
FDO16,OUT027,710.6591498
FDU07,OUT027,3966.470985
NCB07,OUT013,243.0861252
FDU48,OUT045,1553.94718
NCM43,OUT045,3266.172307
FDR31,OUT010,551.0120048
FDZ40,OUT019,278.066009
FDS46,OUT027,374.0714636
DRD24,OUT045,1171.557033
FDV45,OUT017,1417.688479
FDL26,OUT045,1382.271071
FDA56,OUT018,1407.718219
FDN27,OUT046,1635.552491
FDM20,OUT049,1279.925002
FDO16,OUT017,1438.246998
FDL03,OUT035,807.7248847
FDE58,OUT046,2432.825012
FDI02,OUT027,3145.078592
NCC55,OUT019,2049.900854
FDR03,OUT018,1076.931704
FDB14,OUT017,2821.365314
FDR45,OUT013,4112.499002
NCN07,OUT017,1242.311975
FDM51,OUT019,123.6550451
FDT52,OUT027,3605.478968
FDL26,OUT046,808.4575683
NCZ42,OUT046,1994.092449
DRI47,OUT019,985.7361989
FDW40,OUT013,1016.217256
FDN34,OUT046,792.5986422
FDS01,OUT035,2573.295163
NCG55,OUT045,1544.891886
FDC11,OUT035,3142.84041
FDX35,OUT018,336.4109283
NCB06,OUT046,278.9243244
FDR09,OUT019,1290.263846
FDC53,OUT017,2262.62356
FDY45,OUT013,1947.039029
FDA22,OUT010,153.2543488
FDE02,OUT035,2111.745529
FDW21,OUT045,1663.695638
FDV34,OUT046,1580.059419
FDS59,OUT049,4062.543993
NCW17,OUT017,3910.070636
NCK54,OUT046,5562.828511
FDG17,OUT019,2008.353435
FDG35,OUT017,1080.147139
FDD08,OUT010,3686.99513
NCO07,OUT017,2942.802229
FDJ10,OUT010,3905.914375
FDW36,OUT017,671.1534965
FDW21,OUT010,2435.309377
FDY19,OUT017,2834.260983
DRE03,OUT013,307.9382238
NCC55,OUT049,685.2512984
FDH52,OUT010,1902.524379
FDO09,OUT017,2759.355779
FDU43,OUT045,4159.316974
FDX09,OUT010,314.7968297
FDH40,OUT019,976.2122453
FDW58,OUT017,3804.426001
FDC47,OUT017,464.6864693
NCR41,OUT035,3113.002846
DRG49,OUT035,4852.211357
FDC52,OUT027,3507.906115
FDY13,OUT046,899.1254673
FDY35,OUT013,3146.583205
FDI35,OUT017,4150.988102
NCU18,OUT049,267.7475608
FDY33,OUT018,2668.860451
FDC15,OUT027,3106.810395
FDU01,OUT049,1679.723857
NCU42,OUT046,3275.732952
NCV29,OUT018,4829.045945
NCY30,OUT017,1870.018072
FDQ46,OUT049,1592.484809
FDG58,OUT027,1889.314822
FDK33,OUT017,1881.508431
NCD07,OUT045,160.1959263
NCX29,OUT027,698.3114144
NCT42,OUT013,1348.393541
DRN59,OUT035,2403.070178
FDI44,OUT035,1771.45252
FDA45,OUT049,3162.644179
FDP31,OUT045,3025.177431
FDY01,OUT046,4106.553933
FDT09,OUT018,5154.217916
DRH03,OUT027,1498.158903
FDA36,OUT018,2235.982216
NCF31,OUT017,712.4358814
FDG14,OUT049,2733.333989
FDG28,OUT027,2993.916615
FDU14,OUT049,3311.327988
FDY47,OUT019,3841.475807
FDI56,OUT049,2516.414816
DRD01,OUT013,283.1956044
FDM22,OUT046,3427.28451
FDH33,OUT013,3942.768146
DRZ24,OUT013,1970.555807
NCQ38,OUT046,4036.89839
FDO16,OUT027,1282.625334
FDU07,OUT027,4069.467242
NCB07,OUT013,2706.64397
FDU48,OUT045,2004.898014
NCM43,OUT045,1803.269877
FDR31,OUT010,420.5484571
FDZ40,OUT019,1895.113101
FDS46,OUT027,2490.669825
DRD24,OUT045,762.9261694
FDV45,OUT017,460.4571089
FDL26,OUT045,3556.91846
FDA56,OUT018,3103.934069
FDN27,OUT046,640.5500649
FDM20,OUT049,574.2670622
FDO16,OUT017,1875.770855
FDL03,OUT035,3402.636659
FDE58,OUT046,634.1484589
FDI02,OUT027,1115.340255
NCC55,OUT019,2008.260261
FDR03,OUT018,479.5243537
FDB14,OUT017,1347.119703
FDR45,OUT013,351.3396369
NCN07,OUT017,938.6084764
FDM51,OUT019,216.5878672
FDT52,OUT027,2804.667429
FDL26,OUT046,650.4857208
NCZ42,OUT046,3109.853423
DRI47,OUT019,1058.980027
FDW40,OUT013,454.7993381
FDN34,OUT046,513.6631649
FDS01,OUT035,915.0520636
NCG55,OUT045,1530.956485
FDC11,OUT035,1630.222778
FDX35,OUT018,1394.257182
NCB06,OUT046,878.5282427
FDR09,OUT019,4175.935589
FDC53,OUT017,2389.440738
FDY45,OUT013,1965.646637
FDA22,OUT010,2548.322755
FDE02,OUT035,1923.72581
FDW21,OUT045,844.4303699
FDV34,OUT046,3983.024435
FDS59,OUT049,3203.57933
NCW17,OUT017,3439.037248
NCK54,OUT046,2559.37095
FDG17,OUT019,1901.582635
FDG35,OUT017,3081.640861
FDD08,OUT010,2351.293183
NCO07,OUT017,2518.683261
FDJ10,OUT010,2092.47573
FDW36,OUT017,675.0420065
FDW21,OUT010,3196.559869
FDY19,OUT017,1454.755963
DRE03,OUT013,2250.041283
NCC55,OUT049,3661.859473
FDH52,OUT010,1315.668445
FDO09,OUT017,3350.833206
FDU43,OUT045,3004.115121
FDX09,OUT010,3831.618783
FDH40,OUT019,3428.905281
FDW58,OUT017,1768.577892
FDC47,OUT017,2724.124173
NCR41,OUT035,686.9376004
DRG49,OUT035,2395.949374
FDC52,OUT027,566.5713226
FDY13,OUT046,4567.764406
FDY35,OUT013,1950.632279
FDI35,OUT017,2362.680783
NCU18,OUT049,3409.546884
FDY33,OUT018,2455.054596
FDC15,OUT027,4017.314619
FDU01,OUT049,2860.975909
NCU42,OUT046,599.9900457
NCV29,OUT018,958.2418438
NCY30,OUT017,341.7558608
FDQ46,OUT049,413.780114
FDG58,OUT027,1955.321636
FDK33,OUT017,1370.667443
NCD07,OUT045,2043.391436
NCX29,OUT027,2541.068396
NCT42,OUT013,4221.559788
DRN59,OUT035,1211.494111
FDI44,OUT035,426.7414703
FDA45,OUT049,3691.121944
FDP31,OUT045,2504.763477
FDY01,OUT046,2604.997827
FDT09,OUT018,1488.820966
DRH03,OUT027,260.9933203
FDA36,OUT018,1501.898572
NCF31,OUT017,682.7218643
FDG14,OUT049,3559.960803
FDG28,OUT027,1282.008254
FDU14,OUT049,1287.617499
FDY47,OUT019,1395.913045
FDI56,OUT049,1766.555406
DRD01,OUT013,2544.91368
FDM22,OUT046,4003.315635
FDH33,OUT013,379.4267726
DRZ24,OUT013,1039.693155
NCQ38,OUT046,1699.599728
FDO16,OUT027,2044.892189
FDU07,OUT027,3845.014069
NCB07,OUT013,1600.351931
FDU48,OUT045,1356.713777
NCM43,OUT045,464.4473511
FDR31,OUT010,1204.587038
FDZ40,OUT019,3402.310738
FDS46,OUT027,2623.550642
DRD24,OUT045,1928.459025
FDV45,OUT017,1288.764066
FDL26,OUT045,910.3228839
FDA56,OUT018,3014.811129
FDN27,OUT046,1201.493745
FDM20,OUT049,3623.507097
FDO16,OUT017,2811.145888
FDL03,OUT035,278.843048
FDE58,OUT046,3993.640133
FDI02,OUT027,2398.064566
NCC55,OUT019,4791.732141
FDR03,OUT018,436.4286606
FDB14,OUT017,2718.684645
FDR45,OUT013,1353.452647
NCN07,OUT017,2779.30237
FDM51,OUT019,1282.936678
FDT52,OUT027,3401.354741
FDL26,OUT046,2543.807277
NCZ42,OUT046,3065.221347
DRI47,OUT019,3883.676104
